pmc_ID,country
PMC6070530,Germany
PMC8231187,United Kingdom
PMC8118081,Spain
PMC8060505,United States
PMC7726107,United States
PMC6379681,Russia
PMC6775598,China
PMC7075896,Switzerland
PMC7779375,United Kingdom
PMC5328454,United Kingdom
PMC3189215,Portugal
PMC7450273,United Kingdom
PMC4352545,United States
PMC2944185,France
PMC8675212,China
PMC2711118,United States
PMC8149607,United States
PMC8355925,Denmark
PMC8645196,Sweden
PMC8687047,United States
PMC4504174,China
PMC4569411,United States
PMC5738619,China
PMC8426203,Japan
PMC2249927,United States
PMC7851132,Germany
PMC8479071,Switzerland
PMC5687512,United Kingdom
PMC6203796,France
PMC3762730,Germany
PMC6843218,China
PMC8269038,Germany
PMC6941007,Italy
PMC7830397,United States
PMC4224392,Japan
PMC8157467,China
PMC7457619,United States
PMC6570765,United States
PMC5726479,China
PMC8367995,Canada
PMC8533937,France
PMC7069217,Czech Republic
PMC8533545,New Zealand
PMC3326302,Germany
PMC7920428,Thailand
PMC7736793,United States
PMC3837686,China
PMC7585077,China
PMC4665759,United States
PMC6449554,Australia
PMC7769993,China
PMC8080557,South Korea
PMC4183570,Germany
PMC6831888,Japan
PMC4509753,Germany
PMC6696632,Ireland
PMC3237928,United States
PMC8548339,South Korea
PMC7188289,United States
PMC5605536,India
PMC5366155,Germany
PMC8454893,China
PMC7965956,United States
PMC6879476,United Kingdom
PMC8291787,China
PMC6154015,United States
PMC7803567,China
PMC5970190,Japan
PMC8354317,China
PMC5591956,United Kingdom
PMC7073169,Germany
PMC7448239,China
PMC6530137,China
PMC7373993,Australia
PMC8168557,United Kingdom
PMC7468729,Japan
PMC7995837,South Korea
PMC7584637,United Kingdom
PMC7729414,United States
PMC8371159,Switzerland
PMC6368655,United States
PMC8625573,Hungary
PMC4084796,Canada
PMC4860702,Ireland
PMC7332981,Belgium
PMC5374352,United States
PMC6797538,China
PMC4846459,United Kingdom
PMC5499117,Australia
PMC3118217,Germany
PMC3835674,United States
PMC8270986,Australia
PMC8526749,India
PMC7140574,China
PMC8189083,China
PMC4349868,China
PMC2526093,France
PMC4745703,China
PMC6582151,United States
PMC7595957,United Kingdom
PMC8024628,China
PMC7370886,United States
PMC6677833,United Kingdom
PMC8155495,China
PMC7775773,United States
PMC4382927,Germany
PMC7067957,United States
PMC8721127,Norway
PMC7996550,China
PMC7672232,South Korea
PMC6140459,Ireland
PMC5740170,South Korea
PMC6450098,Japan
PMC7295906,Belgium
PMC7403407,United States
PMC4925891,Australia
PMC4016547,Australia
PMC4704711,Canada
PMC8854581,Japan
PMC8740425,China
PMC3404116,Belgium
PMC8395474,Brazil
PMC4360633,Japan
PMC8428296,United States
PMC5614624,Germany
PMC4964356,South Korea
PMC8263614,United States
PMC8646083,China
PMC3091715,United States
PMC8635021,China
PMC6435323,Germany
PMC3188793,United States
PMC6746709,China
PMC8732912,Germany
PMC8115912,Slovakia
PMC6396006,China
PMC3834034,Germany
PMC7225992,South Korea
PMC4748124,United States
PMC8654951,Germany
PMC8305657,Hungary
PMC8666234,Iran
PMC6710242,Sweden
PMC7481384,Russia
PMC7463745,Italy
PMC5464651,United States
PMC2940888,United States
PMC6366167,China
PMC4227287,United Kingdom
PMC7788792,China
PMC5875851,Japan
PMC8020091,China
PMC7276052,United States
PMC4527571,China
PMC4748683,China
PMC6198151,France
PMC8791614,China
PMC7225531,Morocco
PMC7641413,United States
PMC3329506,United States
PMC2768747,India
PMC7980698,Thailand
PMC7463033,United States
PMC8394542,United States
PMC8646052,China
PMC5870879,United States
PMC5859185,Australia
PMC8814302,Switzerland
PMC6637917,Poland
PMC6702733,United States
PMC3325913,Australia
PMC4000128,Norway
PMC7967975,China
PMC8639730,United States
PMC4725337,United States
PMC7865718,Germany
PMC7327089,China
PMC8032992,Italy
PMC3494831,Italy
PMC5700054,China
PMC2940859,France
PMC4056811,Germany
PMC4056463,Germany
PMC8530481,China
PMC8017009,China
PMC7609338,Canada
PMC4009611,United States
PMC2077336,Netherlands
PMC8580415,Italy
PMC7873873,China
PMC5345226,United States
PMC4123067,Germany
PMC7868698,China
PMC5550943,Israel
PMC8118396,China
PMC5878900,China
PMC5815017,United Kingdom
PMC5390109,Spain
PMC3679032,United States
PMC4983018,Canada
PMC5638857,Japan
PMC7018531,United States
PMC3049919,United States
PMC5697091,China
PMC4642946,United States
PMC1988831,Norway
PMC3570424,United States
PMC7018943,United States
PMC8428247,United States
PMC4670223,Australia
PMC6927278,United States
PMC5289628,Germany
PMC7954450,Japan
PMC8304761,Canada
PMC6136374,China
PMC8760643,Germany
PMC3514678,Australia
PMC6182559,Thailand
PMC8689003,China
PMC7870966,India
PMC4264963,India
PMC7005644,Poland
PMC6838312,China
PMC7098995,China
PMC7432573,Australia
PMC3335794,United States
PMC7064346,United States
PMC6305446,United States
PMC7312032,France
PMC6885206,Spain
PMC5109276,Australia
PMC8796169,United States
PMC6753273,France
PMC8058729,Italy
PMC7892672,Canada
PMC8869492,Sweden
PMC8668270,China
PMC8857837,China
PMC6635597,Chile
PMC4676468,United States
PMC8109084,China
PMC7578047,United States
PMC8419445,China
PMC5591252,Finland
PMC3419515,United States
PMC5374383,United States
PMC8758778,Italy
PMC6530641,South Korea
PMC7688209,United States
PMC7017831,Australia
PMC7507082,Switzerland
PMC8232422,China
PMC8168586,United Kingdom
PMC8828480,Germany
PMC7266276,France
PMC6678245,Italy
PMC8656972,China
PMC4496199,United States
PMC6231050,China
PMC8797729,China
PMC8657895,China
PMC7226424,United States
PMC3169531,China
PMC6280123,United Kingdom
PMC8552731,United States
PMC6555988,United States
PMC6713386,Netherlands
PMC6365704,China
PMC6839920,United States
PMC6704178,United States
PMC7242678,United States
PMC8290116,United States
PMC7603514,Spain
PMC4370865,South Korea
PMC3919698,Australia
PMC6976738,China
PMC7662016,United States
PMC6531001,United States
PMC8355221,United States
PMC7830346,China
PMC6487841,China
PMC8314594,China
PMC6401509,China
PMC3338614,United States
PMC4431826,South Korea
PMC4582738,United Kingdom
PMC8395763,China
PMC5040591,Germany
PMC8138932,China
PMC5614533,China
PMC5399251,United States
PMC5247458,Netherlands
PMC7089941,France
PMC4170613,Australia
PMC7587435,United States
PMC6070246,United States
PMC6199874,China
PMC6128907,Japan
PMC4822960,United States
PMC6770217,China
PMC6699457,Japan
PMC5001583,United Kingdom
PMC8404884,United States
PMC7935533,Brazil
PMC5662568,Germany
PMC5733562,China
PMC4103116,United States
PMC6318352,Russia
PMC5428373,China
PMC4452262,China
PMC5095119,China
PMC7669869,China
PMC7430647,United States
PMC6763650,United States
PMC6335065,China
PMC4029760,United States
PMC6415956,China
PMC7979306,China
PMC7821435,China
PMC3990516,Japan
PMC8309280,Russia
PMC4193335,United Kingdom
PMC3671958,Canada
PMC6541270,Australia
PMC2880423,United States
PMC8879206,China
PMC8061841,China
PMC7781869,China
PMC8368025,United States
PMC8593433,Belgium
PMC7078212,Thailand
PMC5908249,United States
PMC5364965,Canada
PMC7544871,Spain
PMC5732322,United Kingdom
PMC7363871,France
PMC4995760,United States
PMC6054648,Germany
PMC6125887,United States
PMC4535461,France
PMC4139778,China
PMC8444971,United States
PMC5501410,Germany
PMC8375350,China
PMC8245658,United States
PMC7900588,Japan
PMC5624903,Singapore
PMC6428341,Germany
PMC4939914,United States
PMC7555711,Italy
PMC6247818,India
PMC4169478,South Korea
PMC7150496,Australia
PMC6134040,China
PMC7704434,Chile
PMC8003783,France
PMC8660768,Czech Republic
PMC6503377,China
PMC4861980,Malaysia
PMC5438186,China
PMC8092447,Spain
PMC3475251,Switzerland
PMC6316812,Denmark
PMC5844691,United States
PMC6783263,Germany
PMC7373151,China
PMC3378427,New Zealand
PMC3743777,Norway
PMC8857783,United States
PMC7578381,India
PMC7908883,China
PMC3899765,Italy
PMC5315547,Israel
PMC8100809,China
PMC6417271,United States
PMC8137840,Germany
PMC5852588,China
PMC6146105,Spain
PMC6949269,United States
PMC7761028,Italy
PMC8600858,China
PMC4821875,Sweden
PMC7412870,United States
PMC3443458,Germany
PMC6356595,China
PMC3446306,United States
PMC5427201,Georgia
PMC5989378,India
PMC8591366,China
PMC5573927,Italy
PMC7643080,United Kingdom
PMC4617979,United States
PMC4551378,China
PMC7568396,United States
PMC5020431,China
PMC7598922,United States
PMC8146127,United States
PMC8044338,China
PMC6828764,China
PMC6573785,Israel
PMC2972218,Norway
PMC4094496,Spain
PMC7918894,South Korea
PMC8498822,South Korea
PMC6109360,Chile
PMC7430302,Japan
PMC7153761,United States
PMC4383935,Japan
PMC8551700,Netherlands
PMC5850798,Switzerland
PMC7997930,United States
PMC6346582,New Zealand
PMC3875674,Israel
PMC6903752,United Kingdom
PMC3083340,United States
PMC6985668,China
PMC8794718,United States
PMC3409163,France
PMC4924883,United States
PMC6446274,China
PMC7183310,Philippines
PMC7509133,China
PMC5554979,France
PMC6923997,China
PMC4441360,United States
PMC6686940,New Zealand
PMC6541735,Japan
PMC6962250,South Korea
PMC4850112,United States
PMC3913637,United States
PMC6668633,Spain
PMC8701265,United States
PMC7359728,Portugal
PMC8570822,China
PMC7832537,China
PMC7883836,Germany
PMC7726493,United Kingdom
PMC6817654,China
PMC8267158,China
PMC7873282,China
PMC2944863,Canada
PMC7521928,Germany
PMC6062504,Germany
PMC4433225,China
PMC6645504,China
PMC2736984,United States
PMC5827183,Brazil
PMC4538703,United States
PMC8387021,United States
PMC5179542,United Kingdom
PMC5570105,Norway
PMC8231861,China
PMC3424254,Tunisia
PMC5550415,United States
PMC8559679,Japan
PMC7299341,United States
PMC6604516,China
PMC3642138,United States
PMC7269587,United Kingdom
PMC8316442,United States
PMC3559729,United States
PMC7714851,United States
PMC8270873,Austria
PMC6018538,France
PMC7672460,Germany
PMC7915914,Italy
PMC4452080,United States
PMC6145927,United States
PMC7775121,United States
PMC3781836,United States
PMC6215908,Finland
PMC6053306,United Kingdom
PMC5141479,Sweden
PMC8354545,Japan
PMC7764233,South Korea
PMC8632678,Germany
PMC3415456,United Kingdom
PMC8496362,United States
PMC7473837,United Kingdom
PMC5541707,United States
PMC6243031,Austria
PMC7889268,China
PMC4564816,New Zealand
PMC8478063,Norway
PMC6309505,United Kingdom
PMC4735741,China
PMC3156957,United States
PMC8407701,Finland
PMC8220701,China
PMC7870842,China
PMC3923675,Switzerland
PMC7803492,China
PMC8656383,Spain
PMC6522910,China
PMC5435931,Japan
PMC4183485,Italy
PMC3273444,Portugal
PMC6158187,Spain
PMC5923270,United States
PMC3128407,United States
PMC6328655,Germany
PMC4557941,United States
PMC4245765,Japan
PMC8577829,Switzerland
PMC6395741,China
PMC8731227,United States
PMC8252644,Russia
PMC6772007,United Kingdom
PMC5930637,Czech Republic
PMC5767239,China
PMC6316125,China
PMC7036190,China
PMC8169937,Japan
PMC8479184,China
PMC8318370,United States
PMC5406866,China
PMC8145795,Hungary
PMC3898812,Canada
PMC8533317,Chile
PMC6349882,China
PMC3572980,United States
PMC4894688,United States
PMC6499777,Canada
PMC7004120,Netherlands
PMC8825856,Sweden
PMC5552340,United States
PMC7269641,France
PMC4433644,China
PMC5760653,China
PMC3365676,Ireland
PMC8570031,Belgium
PMC7047206,China
PMC7738947,Italy
PMC4069016,Canada
PMC8040647,Japan
PMC4692400,Spain
PMC4749557,United States
PMC4457418,Australia
PMC5827990,Lithuania
PMC5308716,United States
PMC7714042,United States
PMC5562763,United States
PMC7779527,China
PMC8155101,United States
PMC5231280,China
PMC3680488,Argentina
PMC3912416,China
PMC8297458,United Kingdom
PMC5033417,Austria
PMC8189965,United States
PMC3460179,United States
PMC4421831,China
PMC6883108,Russia
PMC6018159,Japan
PMC6521016,France
PMC7459318,Italy
PMC5433769,India
PMC7038564,United States
PMC5580877,United Arab Emirates
PMC6282333,China
PMC7645048,Iran
PMC6081443,Australia
PMC7027144,China
PMC8806832,China
PMC7600144,United States
PMC6617942,China
PMC5630019,United States
PMC7852214,United Kingdom
PMC2671523,United States
PMC4977522,France
PMC5530491,Spain
PMC7078336,China
PMC5498564,China
PMC6727038,Iran
PMC4535937,Norway
PMC5344684,United Kingdom
PMC4957795,United States
PMC6746948,United States
PMC5494503,Spain
PMC5468405,Sweden
PMC5053755,United States
PMC8246669,China
PMC3928278,Brazil
PMC8425682,United States
PMC3847502,Austria
PMC8219869,China
PMC8188357,China
PMC5130048,China
PMC4916787,China
PMC7840013,South Korea
PMC7463576,Russia
PMC8558458,China
PMC6781860,United States
PMC8486251,China
PMC8348863,Australia
PMC6923184,Belgium
PMC7074884,United States
PMC6874062,United States
PMC8169683,United States
PMC3128066,Spain
PMC8479242,France
PMC7575325,United Kingdom
PMC7526130,Japan
PMC7905455,China
PMC6052127,Germany
PMC7555192,Luxembourg
PMC6167371,South Korea
PMC8092911,United States
PMC3447810,Netherlands
PMC7893577,China
PMC4613296,United States
PMC4595724,China
PMC8187225,Germany
PMC5392319,Japan
PMC6033382,China
PMC7534337,South Korea
PMC6170628,France
PMC6941593,Germany
PMC6424202,New Zealand
PMC6147661,France
PMC5829577,Ireland
PMC3848470,Germany
PMC8055839,United States
PMC6961724,China
PMC6499316,Norway
PMC7004541,Japan
PMC2767370,Finland
PMC4640083,Singapore
PMC5035989,Philippines
PMC7987803,China
PMC8668735,United States
PMC7453293,United States
PMC4926062,United States
PMC8366633,China
PMC8327186,Germany
PMC4039316,Luxembourg
PMC2931699,United States
PMC4872736,United Kingdom
PMC5865342,Canada
PMC8887903,United States
PMC7960049,United States
PMC7429508,China
PMC7227086,China
PMC6281581,Italy
PMC8200670,United States
PMC4439068,Portugal
PMC8022985,Israel
PMC6700523,United States
PMC8532136,Japan
PMC7693272,United Kingdom
PMC6952673,Russia
PMC6364401,Chile
PMC8212477,France
PMC6064089,China
PMC8686393,United States
PMC3532066,China
PMC5161508,Australia
PMC8828662,China
PMC6448127,China
PMC6284578,Italy
PMC4422556,United States
PMC7391313,Canada
PMC4980448,Sweden
PMC5644061,United States
PMC8591293,United States
PMC5698805,United States
PMC8319627,China
PMC7222709,China
PMC7507516,India
PMC2605929,France
PMC7892833,Netherlands
PMC3435251,United Kingdom
PMC8220416,United States
PMC2882956,United States
PMC6468894,Poland
PMC7842030,Italy
PMC5553617,Canada
PMC6461478,United States
PMC6940302,United States
PMC6588238,China
PMC3931765,China
PMC7862952,United States
PMC8591534,Austria
PMC7193927,United Kingdom
PMC3283632,China
PMC8298989,China
PMC7515711,United States
PMC7709833,China
PMC7885118,South Korea
PMC6921600,China
PMC6444191,Japan
PMC8676584,United States
PMC8148502,China
PMC8446404,China
PMC4161353,United States
PMC2244637,United States
PMC5031846,China
PMC5902590,Japan
PMC5240201,United States
PMC7004237,United Kingdom
PMC7973378,Spain
PMC5695250,Australia
PMC6614886,United Kingdom
PMC7925633,China
PMC8479293,Switzerland
PMC7810465,Greece
PMC6316232,Singapore
PMC8636471,China
PMC8359075,China
PMC4059722,India
PMC8762325,China
PMC8145325,United States
PMC3714589,United Kingdom
PMC6983493,France
PMC5999078,United States
PMC7298616,United States
PMC7276517,China
PMC5102029,Japan
PMC3879976,Spain
PMC8818156,China
PMC5581533,United States
PMC3491689,Switzerland
PMC3551547,United States
PMC4029132,Spain
PMC7027195,Israel
PMC4491874,United Kingdom
PMC8376865,China
PMC5885007,South Korea
PMC4744406,Canada
PMC8444351,China
PMC4476799,United States
PMC4432772,Poland
PMC8643298,United States
PMC7653855,Germany
PMC3965909,United States
PMC8806336,China
PMC7573218,China
PMC6466473,United States
PMC4945931,Japan
PMC5850328,Israel
PMC7938546,United States
PMC6273364,China
PMC6882799,Australia
PMC6002551,China
PMC3688520,United States
PMC5815224,China
PMC8369790,China
PMC5126380,United States
PMC8874273,China
PMC7249855,China
PMC5733497,United States
PMC8638896,Japan
PMC8655181,China
PMC7140796,Italy
PMC5328902,China
PMC6636116,China
PMC7738996,China
PMC8155677,India
PMC8647421,China
PMC6438041,France
PMC5126855,Australia
PMC7480081,China
PMC8802228,China
PMC7190832,United States
PMC8387336,United States
PMC7397589,France
PMC5827294,China
PMC7545863,China
PMC5292682,United Kingdom
PMC5874081,Australia
PMC7075267,United States
PMC6434026,United States
PMC6311239,Thailand
PMC7657539,United States
PMC4534801,Greece
PMC6314567,United States
PMC6445865,United States
PMC6701074,Singapore
PMC7998346,China
PMC4682245,China
PMC7716400,Italy
PMC6357641,Peru
PMC6013222,United States
PMC2832676,United States
PMC6179206,United States
PMC6021535,United States
PMC7562919,Canada
PMC8621549,United States
PMC7065354,China
PMC4919990,South Korea
PMC7909082,Russia
PMC4595841,United Kingdom
PMC7297305,China
PMC4595433,United States
PMC4533019,China
PMC4640841,United States
PMC5873899,China
PMC6827160,United States
PMC7830966,Poland
PMC4536747,United States
PMC8572801,China
PMC5652719,China
PMC8601059,Australia
PMC6001025,United States
PMC6692608,China
PMC4726470,China
PMC8488674,Switzerland
PMC5481418,Italy
PMC5291451,United States
PMC8722116,Spain
PMC7995913,China
PMC4653074,United States
PMC7977607,China
PMC6571001,Chile
PMC8378744,United States
PMC7239656,Netherlands
PMC8335731,China
PMC6834280,United States
PMC8664445,China
PMC6712841,Netherlands
PMC7596966,China
PMC8629397,United States
PMC5283656,Canada
PMC7527815,Germany
PMC7029561,China
PMC7969815,China
PMC8366524,Singapore
PMC5335264,Germany
PMC6325704,Australia
PMC6879552,Chile
PMC2964677,China
PMC8328444,United States
PMC8408105,China
PMC8275429,China
PMC8324851,Germany
PMC8211675,Chile
PMC8534818,China
PMC3827925,Lithuania
PMC8799649,Thailand
PMC8057009,United States
PMC7565560,China
PMC6966438,Spain
PMC4279791,United States
PMC5099898,Brazil
PMC6338803,Spain
PMC8495973,China
PMC5179234,China
PMC8667922,South Korea
PMC7265531,Finland
PMC6711954,China
PMC6624770,South Korea
PMC8175706,China
PMC8369824,China
PMC5701046,Sweden
PMC8324384,South Korea
PMC6221350,United States
PMC8542843,China
PMC7140450,China
PMC5387202,India
PMC5807830,Canada
PMC6993207,Spain
PMC5725448,United States
PMC8581407,China
PMC3879165,United Kingdom
PMC8741341,China
PMC8222722,China
PMC4094447,Singapore
PMC5879560,China
